ID,Name,City,State,Wikipedia_URL,Has_Image
"ad380089-8926-4946-bff7-2cadbc28b648","Centro Cultural da Policia Militar","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_da%20Pol%C3%ADcia%20Civil%20do%20Estado%20do%20Rio%20de%20Janeiro","true"
"fae66ddf-0341-447c-89d6-632a8e169575","Orla de Padre Miguel","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Padre_Miguel","true"
"272f4b33-54b9-4d0b-b65b-1fd7caa676f3","Parque Lage","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Parque_Lage","true"
"507239e2-cf3e-4e3d-821f-78ecaec265a8","Casa França-Brasil","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Casa_Fran%C3%A7a-Brasil","true"
"74a9ff16-75c3-4168-835f-eee61ae73a35","Praia da Reserva","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Avenida_L%C3%BAcio%20Costa","true"
"7fd42c07-0f03-4810-82d8-552cbf0e4492","Pedra da Ponta Grossa (Vista)","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pedra_de%20Guaratiba","true"
"32d412f4-6293-491d-b963-80abfdc0c58e","Penha","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Penha_(Rio%20de%20Janeiro)","true"
"f5fbeb76-e25b-4803-a886-09485b639dff","Estádio Aniceto Moscoso","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Aniceto%20Moscoso","true"
"d9f5b8a9-3165-4121-ae0b-917daa8fcd61","Estádio Presidente Manoel Schwartz","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Manoel%20Schwartz","true"
"fc61d2ff-aa68-4393-9e8f-3b2b9ff9e12d","Tijuca","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Tijuca","true"
"483f4caf-b5b9-43ab-88d3-6152f2875101","Catedral Metropolitana de São Sebastião do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Catedral_de%20S%C3%A3o%20Sebasti%C3%A3o%20do%20Rio%20de%20Janeiro","true"
"591e52aa-bad9-4395-99e6-a34ff42b7954","Lagoa Rodrigo de Freitas","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Lagoa_Rodrigo%20de%20Freitas","true"
"fa315319-6851-45a4-98b2-9a9cae197938","Píer da Pedra de Guaratiba","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pedra_de%20Guaratiba","true"
"eefb25c5-25fc-4ad0-992d-8662af599d31","Píer da Praia Pedra De Guaratiba","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pedra_de%20Guaratiba","true"
"1927d16a-0505-4794-b9b0-ce8bfe01b387","PNM da Serra Da Capoeira Grande","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Serra_Grande%20(Niter%C3%B3i)","true"
"0a9ec59f-506b-40c7-bb6d-948577f3b279","Jardim Botânico do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Jardim_Bot%C3%A2nico%20do%20Rio%20de%20Janeiro","true"
"c37aea23-c773-44bf-a7a7-4f985a82c556","Praia do Abricó","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Praia_do%20Abric%C3%B3%20(Rio%20de%20Janeiro)","true"
"158951df-ed08-4e06-aa76-460eb02d2468","Praça Nossa Senhora da Paz","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pra%C3%A7a_Nossa%20Senhora%20da%20Paz%20(Rio%20de%20Janeiro)","true"
"9171774a-c650-4c83-bdbf-c98ae4c98af8","Sítio Arqueológico Casa dos Pilões","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Jardim_Bot%C3%A2nico%20do%20Rio%20de%20Janeiro","true"
"839bc15d-c573-4236-af59-63c8e74bc992","Real Gabinete Português de Leitura","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Real_Gabinete%20Portugu%C3%AAs%20de%20Leitura","true"
"28c7264c-8136-48e5-9a7a-633903218a9d","Biblioteca Parque Estadual","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Biblioteca_Parque%20Estadual","true"
